"site_no","date","discharge"
"02344500",1990-04-06,278
"02344500",1990-04-07,309
"02344500",1990-04-08,301
"02344500",1990-04-09,291
"02344500",1990-04-10,259
"02344500",1990-04-11,359
"02344500",1990-04-12,431
"02344500",1990-04-13,544
"02344500",1990-04-14,353
"02344500",1990-04-15,289
"02344500",1990-04-16,289
"02344500",1990-04-17,326
"02344500",1990-04-18,275
"02344500",1990-04-19,227
"02344500",1990-04-20,201
"02344500",1990-04-21,196
"02344500",1990-04-22,216
"02344500",1990-04-23,226
"02344500",1990-04-24,229
"02344500",1990-04-25,206
"02344500",1990-04-26,183
"02344500",1990-04-27,169
"02344500",1990-04-28,187
"02344500",1990-04-29,351
"02344500",1990-04-30,551
"02344500",1990-05-01,604
"02344500",1990-05-02,263
"02344500",1990-05-03,196
"02344500",1990-05-04,170
"02344500",1990-05-05,160
"02344500",1990-05-06,226
"02344500",1990-05-07,332
"02344500",1990-05-08,279
"02344500",1990-05-09,202
"02344500",1990-05-10,289
"02344500",1990-05-11,355
"02344500",1990-05-12,415
"02344500",1990-05-13,237
"02344500",1990-05-14,207
"02344500",1990-05-15,226
"02344500",1990-05-16,192
"02344500",1990-05-17,155
"02344500",1990-05-18,151
"02344500",1990-05-19,157
"02344500",1990-05-20,159
"02344500",1990-05-21,188
"02344500",1990-05-22,385
"02344500",1990-05-23,283
"02344500",1990-05-24,186
"02344500",1990-05-25,150
"02344500",1990-05-26,133
"02344500",1990-05-27,135
"02344500",1990-05-28,179
"02344500",1990-05-29,180
"02344500",1990-05-30,248
"02344500",1990-05-31,265
"02344500",1990-06-01,153
"02344500",1990-06-02,121
"02344500",1990-06-03,122
"02344500",1990-06-04,129
"02344500",1990-06-05,115
"02344500",1990-06-06,105
"02344500",1990-06-07,91
"02344500",1990-06-08,84
"02344500",1990-06-09,83
"02344500",1990-06-10,84
"02344500",1990-06-11,71
"02344500",1990-06-12,62
"02344500",1990-06-13,58
"02344500",1990-06-14,50
"02344500",1990-06-15,44
"02344500",1990-06-16,49
"02344500",1990-06-17,49
"02344500",1990-06-18,50
"02344500",1990-06-19,39
"02344500",1990-06-20,33
"02344500",1990-06-21,30
"02344500",1990-06-22,30
"02344500",1990-06-23,28
"02344500",1990-06-24,31
"02344500",1990-06-25,69
"02344500",1990-06-26,47
"02344500",1990-06-27,31
"02344500",1990-06-28,26
"02344500",1990-06-29,23
"02344500",1990-06-30,27
"02344500",1990-07-01,26
"02344500",1990-07-02,23
"02344500",1990-07-03,18
"02344500",1990-07-04,12
"02344500",1990-07-05,15
"02344500",1990-07-06,15
"02344500",1990-07-07,11
"02344500",1990-07-08,12
"02344500",1990-07-09,14
"02344500",1990-07-10,14
"02344500",1990-07-11,10
"02344500",1990-07-12,10
"02344500",1990-07-13,12
"02344500",1990-07-14,36
"02344500",1990-07-15,102
"02344500",1990-07-16,142
"02344500",1990-07-17,118
"02344500",1990-07-18,55
"02344500",1990-07-19,46
"02344500",1990-07-20,70
"02344500",1990-07-21,136
"02344500",1990-07-22,256
"02344500",1990-07-23,179
"02344500",1990-07-24,208
"02344500",1990-07-25,207
"02344500",1990-07-26,167
"02344500",1990-07-27,105
"02344500",1990-07-28,71
"02344500",1990-07-29,59
"02344500",1990-07-30,54
"02344500",1990-07-31,44
"02344500",1990-08-01,42
"02344500",1990-08-02,43
"02344500",1990-08-03,52
"02344500",1990-08-04,112
"02344500",1990-08-05,99
"02344500",1990-08-06,58
"02344500",1990-08-07,53
"02344500",1990-08-08,67
"02344500",1990-08-09,82
"02344500",1990-08-10,164
"02344500",1990-08-11,212
"02344500",1990-08-12,166
"02344500",1990-08-13,100
"02344500",1990-08-14,59
"02344500",1990-08-15,46
"02344500",1990-08-16,40
"02344500",1990-08-17,36
"02344500",1990-08-18,35
"02344500",1990-08-19,37
"02344500",1990-08-20,31
"02344500",1990-08-21,46
"02344500",1990-08-22,47
"02344500",1990-08-23,67
"02344500",1990-08-24,160
"02344500",1990-08-25,180
"02344500",1990-08-26,158
"02344500",1990-08-27,77
"02344500",1990-08-28,53
"02344500",1990-08-29,43
"02344500",1990-08-30,39
"02344500",1990-08-31,75
"02344500",1990-09-01,201
"02344500",1990-09-02,234
"02344500",1990-09-03,145
"02344500",1990-09-04,95
"02344500",1990-09-05,55
"02344500",1990-09-06,43
"02344500",1990-09-07,38
"02344500",1990-09-08,34
"02344500",1990-09-09,38
"02344500",1990-09-10,36
"02344500",1990-09-11,37
"02344500",1990-09-12,50
"02344500",1990-09-13,93
"02344500",1990-09-14,74
"02344500",1990-09-15,157
"02344500",1990-09-16,296
"02344500",1990-09-17,411
"02344500",1990-09-18,140
"02344500",1990-09-19,71
"02344500",1990-09-20,51
"02344500",1990-09-21,45
"02344500",1990-09-22,42
"02344500",1990-09-23,41
"02344500",1990-09-24,36
"02344500",1990-09-25,30
"02344500",1990-09-26,26
"02344500",1990-09-27,25
"02344500",1990-09-28,23
"02344500",1990-09-29,23
"02344500",1990-09-30,25
"02344500",1990-10-01,29
"02344500",1990-10-02,25
"02344500",1990-10-03,22
"02344500",1990-10-04,21
"02344500",1990-10-05,23
"02344500",1990-10-06,28
"02344500",1990-10-07,65
"02344500",1990-10-08,45
"02344500",1990-10-09,30
"02344500",1990-10-10,26
"02344500",1990-10-11,25
"02344500",1990-10-12,65
"02344500",1990-10-13,227
"02344500",1990-10-14,347
"02344500",1990-10-15,319
"02344500",1990-10-16,117
"02344500",1990-10-17,71
"02344500",1990-10-18,60
"02344500",1990-10-19,58
"02344500",1990-10-20,90
"02344500",1990-10-21,114
"02344500",1990-10-22,71
"02344500",1990-10-23,107
"02344500",1990-10-24,188
"02344500",1990-10-25,470
"02344500",1990-10-26,498
"02344500",1990-10-27,157
"02344500",1990-10-28,98
"02344500",1990-10-29,78
"02344500",1990-10-30,65
"02344500",1990-10-31,58
"02344500",1990-11-01,53
"02344500",1990-11-02,53
"02344500",1990-11-03,54
"02344500",1990-11-04,56
"02344500",1990-11-05,54
"02344500",1990-11-06,51
"02344500",1990-11-07,51
"02344500",1990-11-08,59
"02344500",1990-11-09,66
"02344500",1990-11-10,101
"02344500",1990-11-11,153
"02344500",1990-11-12,302
"02344500",1990-11-13,268
"02344500",1990-11-14,126
"02344500",1990-11-15,93
"02344500",1990-11-16,67
"02344500",1990-11-17,63
"02344500",1990-11-18,65
"02344500",1990-11-19,69
"02344500",1990-11-20,56
"02344500",1990-11-21,54
"02344500",1990-11-22,54
"02344500",1990-11-23,66
"02344500",1990-11-24,65
"02344500",1990-11-25,62
"02344500",1990-11-26,63
"02344500",1990-11-27,62
"02344500",1990-11-28,57
"02344500",1990-11-29,56
"02344500",1990-11-30,57
"02344500",1990-12-01,66
"02344500",1990-12-02,60
"02344500",1990-12-03,73
"02344500",1990-12-04,190
"02344500",1990-12-05,314
"02344500",1990-12-06,568
"02344500",1990-12-07,502
"02344500",1990-12-08,220
"02344500",1990-12-09,180
"02344500",1990-12-10,167
"02344500",1990-12-11,141
"02344500",1990-12-12,121
"02344500",1990-12-13,111
"02344500",1990-12-14,108
"02344500",1990-12-15,106
"02344500",1990-12-16,104
"02344500",1990-12-17,104
"02344500",1990-12-18,107
"02344500",1990-12-19,129
"02344500",1990-12-20,153
"02344500",1990-12-21,217
"02344500",1990-12-22,237
"02344500",1990-12-23,306
"02344500",1990-12-24,259
"02344500",1990-12-25,304
"02344500",1990-12-26,434
"02344500",1990-12-27,286
"02344500",1990-12-28,188
"02344500",1990-12-29,164
"02344500",1990-12-30,157
"02344500",1990-12-31,161
"02344500",1991-01-01,185
"02344500",1991-01-02,251
"02344500",1991-01-03,206
"02344500",1991-01-04,161
"02344500",1991-01-05,147
"02344500",1991-01-06,144
"02344500",1991-01-07,146
"02344500",1991-01-08,166
"02344500",1991-01-09,174
"02344500",1991-01-10,211
"02344500",1991-01-11,251
"02344500",1991-01-12,350
"02344500",1991-01-13,533
"02344500",1991-01-14,589
"02344500",1991-01-15,280
"02344500",1991-01-16,292
"02344500",1991-01-17,284
"02344500",1991-01-18,275
"02344500",1991-01-19,263
"02344500",1991-01-20,429
"02344500",1991-01-21,499
"02344500",1991-01-22,526
"02344500",1991-01-23,304
"02344500",1991-01-24,284
"02344500",1991-01-25,405
"02344500",1991-01-26,486
"02344500",1991-01-27,531
"02344500",1991-01-28,314
"02344500",1991-01-29,247
"02344500",1991-01-30,434
"02344500",1991-01-31,911
"02344500",1991-02-01,1130
"02344500",1991-02-02,1310
"02344500",1991-02-03,640
"02344500",1991-02-04,320
"02344500",1991-02-05,268
"02344500",1991-02-06,243
"02344500",1991-02-07,231
"02344500",1991-02-08,222
"02344500",1991-02-09,206
"02344500",1991-02-10,190
"02344500",1991-02-11,178
"02344500",1991-02-12,164
"02344500",1991-02-13,156
"02344500",1991-02-14,177
"02344500",1991-02-15,200
"02344500",1991-02-16,227
"02344500",1991-02-17,182
"02344500",1991-02-18,169
"02344500",1991-02-19,179
"02344500",1991-02-20,210
"02344500",1991-02-21,331
"02344500",1991-02-22,661
"02344500",1991-02-23,1360
"02344500",1991-02-24,1440
"02344500",1991-02-25,1330
"02344500",1991-02-26,704
"02344500",1991-02-27,372
"02344500",1991-02-28,327
"02344500",1991-03-01,299
"02344500",1991-03-02,1080
"02344500",1991-03-03,1460
"02344500",1991-03-04,1970
"02344500",1991-03-05,1270
"02344500",1991-03-06,802
"02344500",1991-03-07,459
"02344500",1991-03-08,391
"02344500",1991-03-09,358
"02344500",1991-03-10,301
"02344500",1991-03-11,258
"02344500",1991-03-12,231
"02344500",1991-03-13,242
"02344500",1991-03-14,289
"02344500",1991-03-15,400
"02344500",1991-03-16,328
"02344500",1991-03-17,244
"02344500",1991-03-18,234
"02344500",1991-03-19,232
"02344500",1991-03-20,241
"02344500",1991-03-21,210
"02344500",1991-03-22,191
"02344500",1991-03-23,186
"02344500",1991-03-24,183
"02344500",1991-03-25,174
"02344500",1991-03-26,161
"02344500",1991-03-27,154
"02344500",1991-03-28,155
"02344500",1991-03-29,356
"02344500",1991-03-30,1060
"02344500",1991-03-31,2320
"02344500",1991-04-01,1830
"02344500",1991-04-02,779
"02344500",1991-04-03,338
"02344500",1991-04-04,264
"02344500",1991-04-05,271
"02344500",1991-04-06,313
"02344500",1991-04-07,281
"02344500",1991-04-08,267
"02344500",1991-04-09,268
"02344500",1991-04-10,330
"02344500",1991-04-11,276
"02344500",1991-04-12,252
"02344500",1991-04-13,266
"02344500",1991-04-14,291
"02344500",1991-04-15,295
"02344500",1991-04-16,229
"02344500",1991-04-17,185
"02344500",1991-04-18,165
"02344500",1991-04-19,273
"02344500",1991-04-20,414
"02344500",1991-04-21,622
"02344500",1991-04-22,465
"02344500",1991-04-23,247
"02344500",1991-04-24,208
"02344500",1991-04-25,183
"02344500",1991-04-26,163
"02344500",1991-04-27,204
"02344500",1991-04-28,413
"02344500",1991-04-29,634
"02344500",1991-04-30,1080
"02344500",1991-05-01,1060
"02344500",1991-05-02,875
"02344500",1991-05-03,539
"02344500",1991-05-04,274
"02344500",1991-05-05,460
"02344500",1991-05-06,1290
"02344500",1991-05-07,1750
"02344500",1991-05-08,1240
"02344500",1991-05-09,791
"02344500",1991-05-10,851
"02344500",1991-05-11,824
"02344500",1991-05-12,1180
"02344500",1991-05-13,861
"02344500",1991-05-14,666
"02344500",1991-05-15,551
"02344500",1991-05-16,329
"02344500",1991-05-17,252
"02344500",1991-05-18,249
"02344500",1991-05-19,302
"02344500",1991-05-20,533
"02344500",1991-05-21,466
"02344500",1991-05-22,291
"02344500",1991-05-23,211
"02344500",1991-05-24,189
"02344500",1991-05-25,172
"02344500",1991-05-26,159
"02344500",1991-05-27,174
"02344500",1991-05-28,342
"02344500",1991-05-29,659
"02344500",1991-05-30,1190
"02344500",1991-05-31,784
"02344500",1991-06-01,252
"02344500",1991-06-02,234
"02344500",1991-06-03,517
"02344500",1991-06-04,998
"02344500",1991-06-05,386
"02344500",1991-06-06,204
"02344500",1991-06-07,160
"02344500",1991-06-08,131
"02344500",1991-06-09,116
"02344500",1991-06-10,105
"02344500",1991-06-11,95
"02344500",1991-06-12,87
"02344500",1991-06-13,84
"02344500",1991-06-14,80
"02344500",1991-06-15,98
"02344500",1991-06-16,108
"02344500",1991-06-17,127
"02344500",1991-06-18,228
"02344500",1991-06-19,281
"02344500",1991-06-20,513
"02344500",1991-06-21,803
"02344500",1991-06-22,686
"02344500",1991-06-23,317
"02344500",1991-06-24,325
"02344500",1991-06-25,384
"02344500",1991-06-26,635
"02344500",1991-06-27,981
"02344500",1991-06-28,1110
"02344500",1991-06-29,1050
"02344500",1991-06-30,939
"02344500",1991-07-01,615
"02344500",1991-07-02,269
"02344500",1991-07-03,195
"02344500",1991-07-04,167
"02344500",1991-07-05,776
"02344500",1991-07-06,1240
"02344500",1991-07-07,1130
"02344500",1991-07-08,610
"02344500",1991-07-09,417
"02344500",1991-07-10,348
"02344500",1991-07-11,351
"02344500",1991-07-12,415
"02344500",1991-07-13,298
"02344500",1991-07-14,211
"02344500",1991-07-15,158
"02344500",1991-07-16,130
"02344500",1991-07-17,201
"02344500",1991-07-18,457
"02344500",1991-07-19,748
"02344500",1991-07-20,1150
"02344500",1991-07-21,656
"02344500",1991-07-22,337
"02344500",1991-07-23,294
"02344500",1991-07-24,386
"02344500",1991-07-25,229
"02344500",1991-07-26,444
"02344500",1991-07-27,607
"02344500",1991-07-28,382
"02344500",1991-07-29,420
"02344500",1991-07-30,282
"02344500",1991-07-31,242
"02344500",1991-08-01,196
"02344500",1991-08-02,206
"02344500",1991-08-03,175
"02344500",1991-08-04,150
"02344500",1991-08-05,128
"02344500",1991-08-06,116
"02344500",1991-08-07,116
"02344500",1991-08-08,121
"02344500",1991-08-09,100
"02344500",1991-08-10,97
"02344500",1991-08-11,178
"02344500",1991-08-12,217
"02344500",1991-08-13,179
"02344500",1991-08-14,252
"02344500",1991-08-15,301
"02344500",1991-08-16,336
"02344500",1991-08-17,365
"02344500",1991-08-18,196
"02344500",1991-08-19,150
"02344500",1991-08-20,134
"02344500",1991-08-21,151
"02344500",1991-08-22,115
"02344500",1991-08-23,97
"02344500",1991-08-24,88
"02344500",1991-08-25,91
"02344500",1991-08-26,116
"02344500",1991-08-27,139
"02344500",1991-08-28,191
"02344500",1991-08-29,124
"02344500",1991-08-30,102
"02344500",1991-08-31,108
"02344500",1991-09-01,143
"02344500",1991-09-02,187
"02344500",1991-09-03,127
"02344500",1991-09-04,121
"02344500",1991-09-05,98
"02344500",1991-09-06,85
"02344500",1991-09-07,80
"02344500",1991-09-08,74
"02344500",1991-09-09,69
"02344500",1991-09-10,60
"02344500",1991-09-11,61
"02344500",1991-09-12,55
"02344500",1991-09-13,51
"02344500",1991-09-14,48
"02344500",1991-09-15,45
"02344500",1991-09-16,44
"02344500",1991-09-17,43
"02344500",1991-09-18,51
"02344500",1991-09-19,56
"02344500",1991-09-20,63
"02344500",1991-09-21,56
"02344500",1991-09-22,60
"02344500",1991-09-23,57
"02344500",1991-09-24,50
"02344500",1991-09-25,127
"02344500",1991-09-26,222
"02344500",1991-09-27,293
"02344500",1991-09-28,301
"02344500",1991-09-29,132
"02344500",1991-09-30,91
"02344500",1991-10-01,80
"02344500",1991-10-02,76
"02344500",1991-10-03,73
"02344500",1991-10-04,68
"02344500",1991-10-05,68
"02344500",1991-10-06,67
"02344500",1991-10-07,63
"02344500",1991-10-08,63
"02344500",1991-10-09,57
"02344500",1991-10-10,51
"02344500",1991-10-11,50
"02344500",1991-10-12,49
"02344500",1991-10-13,49
"02344500",1991-10-14,46
"02344500",1991-10-15,48
"02344500",1991-10-16,58
"02344500",1991-10-17,60
"02344500",1991-10-18,71
"02344500",1991-10-19,55
"02344500",1991-10-20,46
"02344500",1991-10-21,46
"02344500",1991-10-22,45
"02344500",1991-10-23,44
"02344500",1991-10-24,40
"02344500",1991-10-25,41
"02344500",1991-10-26,43
"02344500",1991-10-27,43
"02344500",1991-10-28,45
"02344500",1991-10-29,44
"02344500",1991-10-30,44
"02344500",1991-10-31,43
"02344500",1991-11-01,43
"02344500",1991-11-02,61
"02344500",1991-11-03,100
"02344500",1991-11-04,140
"02344500",1991-11-05,83
"02344500",1991-11-06,63
"02344500",1991-11-07,58
"02344500",1991-11-08,61
"02344500",1991-11-09,66
"02344500",1991-11-10,69
"02344500",1991-11-11,68
"02344500",1991-11-12,66
"02344500",1991-11-13,66
"02344500",1991-11-14,61
"02344500",1991-11-15,64
"02344500",1991-11-16,69
"02344500",1991-11-17,69
"02344500",1991-11-18,69
"02344500",1991-11-19,64
"02344500",1991-11-20,67
"02344500",1991-11-21,74
"02344500",1991-11-22,221
"02344500",1991-11-23,392
"02344500",1991-11-24,833
"02344500",1991-11-25,894
"02344500",1991-11-26,269
"02344500",1991-11-27,167
"02344500",1991-11-28,141
"02344500",1991-11-29,134
"02344500",1991-11-30,128
"02344500",1991-12-01,125
"02344500",1991-12-02,122
"02344500",1991-12-03,158
"02344500",1991-12-04,269
"02344500",1991-12-05,404
"02344500",1991-12-06,543
"02344500",1991-12-07,240
"02344500",1991-12-08,170
"02344500",1991-12-09,150
"02344500",1991-12-10,147
"02344500",1991-12-11,147
"02344500",1991-12-12,158
"02344500",1991-12-13,138
"02344500",1991-12-14,136
"02344500",1991-12-15,153
"02344500",1991-12-16,214
"02344500",1991-12-17,198
"02344500",1991-12-18,142
"02344500",1991-12-19,126
"02344500",1991-12-20,116
"02344500",1991-12-21,114
"02344500",1991-12-22,111
"02344500",1991-12-23,115
"02344500",1991-12-24,122
"02344500",1991-12-25,134
"02344500",1991-12-26,151
"02344500",1991-12-27,125
"02344500",1991-12-28,168
"02344500",1991-12-29,278
"02344500",1991-12-30,445
"02344500",1991-12-31,493
"02344500",1992-01-01,240
"02344500",1992-01-02,221
"02344500",1992-01-03,414
"02344500",1992-01-04,561
"02344500",1992-01-05,740
"02344500",1992-01-06,480
"02344500",1992-01-07,251
"02344500",1992-01-08,206
"02344500",1992-01-09,199
"02344500",1992-01-10,204
"02344500",1992-01-11,210
"02344500",1992-01-12,184
"02344500",1992-01-13,253
"02344500",1992-01-14,398
"02344500",1992-01-15,341
"02344500",1992-01-16,255
"02344500",1992-01-17,197
"02344500",1992-01-18,178
"02344500",1992-01-19,214
"02344500",1992-01-20,264
"02344500",1992-01-21,302
"02344500",1992-01-22,319
"02344500",1992-01-23,718
"02344500",1992-01-24,1120
"02344500",1992-01-25,1410
"02344500",1992-01-26,1290
"02344500",1992-01-27,540
"02344500",1992-01-28,347
"02344500",1992-01-29,312
"02344500",1992-01-30,293
"02344500",1992-01-31,265
"02344500",1992-02-01,232
"02344500",1992-02-02,208
"02344500",1992-02-03,192
"02344500",1992-02-04,181
"02344500",1992-02-05,185
"02344500",1992-02-06,251
"02344500",1992-02-07,255
"02344500",1992-02-08,235
"02344500",1992-02-09,192
"02344500",1992-02-10,173
"02344500",1992-02-11,163
"02344500",1992-02-12,158
"02344500",1992-02-13,156
"02344500",1992-02-14,156
"02344500",1992-02-15,297
"02344500",1992-02-16,640
"02344500",1992-02-17,793
"02344500",1992-02-18,1370
"02344500",1992-02-19,1170
"02344500",1992-02-20,1090
"02344500",1992-02-21,538
"02344500",1992-02-22,334
"02344500",1992-02-23,337
"02344500",1992-02-24,401
"02344500",1992-02-25,486
"02344500",1992-02-26,770
"02344500",1992-02-27,936
"02344500",1992-02-28,1240
"02344500",1992-02-29,801
"02344500",1992-03-01,384
"02344500",1992-03-02,307
"02344500",1992-03-03,260
"02344500",1992-03-04,238
"02344500",1992-03-05,231
"02344500",1992-03-06,537
"02344500",1992-03-07,754
"02344500",1992-03-08,731
"02344500",1992-03-09,515
"02344500",1992-03-10,409
"02344500",1992-03-11,611
"02344500",1992-03-12,607
"02344500",1992-03-13,480
"02344500",1992-03-14,302
"02344500",1992-03-15,258
"02344500",1992-03-16,235
"02344500",1992-03-17,215
"02344500",1992-03-18,207
"02344500",1992-03-19,239
"02344500",1992-03-20,270
"02344500",1992-03-21,331
"02344500",1992-03-22,245
"02344500",1992-03-23,272
"02344500",1992-03-24,443
"02344500",1992-03-25,683
"02344500",1992-03-26,566
"02344500",1992-03-27,478
"02344500",1992-03-28,413
"02344500",1992-03-29,288
"02344500",1992-03-30,262
"02344500",1992-03-31,346
"02344500",1992-04-01,351
"02344500",1992-04-02,302
"02344500",1992-04-03,232
"02344500",1992-04-04,207
"02344500",1992-04-05,192
"02344500",1992-04-06,181
"02344500",1992-04-07,265
"02344500",1992-04-08,429
"02344500",1992-04-09,403
"02344500",1992-04-10,319
"02344500",1992-04-11,238
"02344500",1992-04-12,225
"02344500",1992-04-13,231
"02344500",1992-04-14,235
"02344500",1992-04-15,225
"02344500",1992-04-16,181
"02344500",1992-04-17,163
"02344500",1992-04-18,152
"02344500",1992-04-19,142
"02344500",1992-04-20,139
"02344500",1992-04-21,161
"02344500",1992-04-22,198
"02344500",1992-04-23,242
"02344500",1992-04-24,185
"02344500",1992-04-25,139
"02344500",1992-04-26,127
"02344500",1992-04-27,113
"02344500",1992-04-28,103
"02344500",1992-04-29,101
"02344500",1992-04-30,100
